Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Korea, Rep.",KOR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.321,..,..,..,..,..
"Korea, Rep.",KOR,"Compulsory education, duration (years)",SE.COM.DURS,6,9,9,9,9,9,9
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.89759398,4.61782169,5.91734409,6.65271664,8.1641655,..,..
"Korea, Rep.",KOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,474.23623657,886.28741455,1365.9128418,1919.03735352,2624.53320313,..,..
"Korea, Rep.",KOR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,50.32753754,57.04932404,59.3479805,57.35556412,59.52849579,..,..
"Korea, Rep.",KOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.96156311,2.63443613,3.51182413,3.81570315,4.8600049,..,..
"Korea, Rep.",KOR,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,8.3233242,9.44329453,11.86438656,12.55239964,14.30782413,..,..
"Korea, Rep.",KOR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,238.67145127,505.62095832,810.641688,1100.67472474,1562.34503255,..,..
"Korea, Rep.",KOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.67245483,42.95067596,40.6520195,42.64443588,40.47150421,..,..
"Korea, Rep.",KOR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,235.56479128,380.66642639,555.27116364,818.36267738,1062.18803965,..,..
"Korea, Rep.",KOR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,356.11645956,494.25461908,763.84190306,1079.35539034,1425.13368217,..,..
"Korea, Rep.",KOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,24.3577404022217,28.6821708679199,..,..,..
"Korea, Rep.",KOR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,77.0457382202148,80.4800109863281,82.9011688232422,85.7208404541016,..,..,..
"Korea, Rep.",KOR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,91.6591491699219,93.0696411132813,94.3045272827148,95.5062866210938,..,..,..
"Korea, Rep.",KOR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,63.714599609375,69.2535018920898,72.7248001098633,76.4498977661133,..,..,..
"Korea, Rep.",KOR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,3.54324007034302,4.44513988494873,..,..,..
"Korea, Rep.",KOR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,0.578840017318726,0.771870017051697,..,..,..
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5906.95933303936,7796.31467432068,9716.12608051578,..,..,..,..
"Korea, Rep.",KOR,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,..,..,..,..,..,..,..
"Korea, Rep.",KOR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48,1.085,1.226,1.239,0.918,0.837,..
"Korea, Rep.",KOR,Fixed broadband subscriptions,IT.NET.BBND,3870000,12190711,17194272,20024419,21761831,22327182,22944268
"Korea, Rep.",KOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,8.271247151,25.45587742,35.22474998,39.26787766,42.00815075,43.06551356,44.26819693
"Korea, Rep.",KOR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,55.27629588,49.91723773,58.47448106,56.63912593,47.73279312,46.01867424,44.78704755
"Korea, Rep.",KOR,Fixed telephone subscriptions,IT.MLT.MAIN,25863000,23905152,28543173,28882783,24727415,23858239,23213189
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,67.1366369479577,66.4068146618482,65.7098765432099,65.0315562625071,64.5184426229508,64.4159836065574,..
"Korea, Rep.",KOR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,798784342587.129,1021192627905.49,1261201910432.46,1465773245547.15,1637850078348.95,1626230918329.23,1693643458139.12
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,576178114168.494,934901071332.984,1144066965324.49,1465773245547.15,1651422932447.77,1644312831906.17,1810955871380.98
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.06083332508534,4.30854271411236,6.80482491783671,2.80910326824133,2.24397786011012,-0.709415359397681,4.14532395430925
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16992.4790763689,21193.3575135298,25451.0041554666,28732.2310762599,31640.2146297141,31372.4712614515,32730.6506278828
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12256.9935679503,19402.5026259549,23087.2256438476,28732.2310762599,31902.4169048194,31721.2989141857,34997.7816427848
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.15268965958531,4.08764514661904,6.27401988865388,2.26842940068582,1.8889146004307,-0.846212237799236,4.32920746061889
"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.65,5.9,8.74,11.61,..,..,..
"Korea, Rep.",KOR,Income share held by highest 10%,SI.DST.10TH.10,..,..,24.2,..,..,..,..
"Korea, Rep.",KOR,Income share held by highest 20%,SI.DST.05TH.20,..,..,39.4,..,..,..,..
"Korea, Rep.",KOR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,2.6,..,..,..,..
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.3,..,..,..,..
"Korea, Rep.",KOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,44.7,73.5,83.7,89.8962558,96.15757918,96.50505968,97.57132662
"Korea, Rep.",KOR,Land area (sq. km),AG.LND.TOTL.K2,96460,96850,97200,97445,97600,97600,..
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.31396784,80.06403189,104.0034362,115.5716703,132.9873505,136.0094467,140.5658819
"Korea, Rep.",KOR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,15020,19370,9260,9870,10330,..,..
"Korea, Rep.",KOR,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.961,3.8306,4.6385,5.9843,8.1784,..,..
"Korea, Rep.",KOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-7032.0390625,-8948.33984375,17514.57421875,48127.54296875,..,..,..
"Korea, Rep.",KOR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,43.63845444,37.73801804,34.01853561,33.5990715,30.24508095,..,..
"Korea, Rep.",KOR,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,206.94938316,334.46730304,464.66357874,644.77878319,793.79217075,..,..
"Korea, Rep.",KOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,98.64717598,99.01409617,99.47274641,99.8396666,99.93139665,..
"Korea, Rep.",KOR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,99.98518331,99.96133845,99.94226257,99.9374936,..
"Korea, Rep.",KOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,97.00271038,97.74028953,98.6215861,99.09976941,99.19081966,..
"Korea, Rep.",KOR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,75.6081918,82.09136877,88.62778804,95.22303273,99.94226257,99.9374936,..
"Korea, Rep.",KOR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.07339829981339,1.86886938564791,2.13991769547325,2.2012417261019,2.22336065573771,2.18237704918033,..
"Korea, Rep.",KOR,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,2164.9,2453.7,1848,..,..,..,..
"Korea, Rep.",KOR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.2853,1.6086,1.9839,2.2494,2.4843,..,..
"Korea, Rep.",KOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,29.7654692874653,30.4069040267214,29.8020099995715,28.2142436983443,..,..,..
"Korea, Rep.",KOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,..,..,..
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,487.332687124197,497.517408363449,509.815967078189,523.525547744882,530.377274590164,531.109006147541,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.836180864297766,0.211997784117548,0.49822508440111,0.527288497407793,0.347874968577526,0.137869266247028,-0.176408650734229
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,35,30.7,27,23.8,21.4,20.8,..
"Korea, Rep.",KOR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,4.8,5.1,5.3,..
"Korea, Rep.",KOR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,0,0.6,0.7,..
"Korea, Rep.",KOR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,2.5,2.5,2.5,2.5,2.5,..
"Korea, Rep.",KOR,Progression to secondary school (%),SE.SEC.PROG.ZS,99.34231,98.95133,99.98333,99.65236,..,..,..
"Korea, Rep.",KOR,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,9.58847618103027,12.7046804428101,13.5066204071045,..,..,..
"Korea, Rep.",KOR,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,1.43335604667664,1.74406099319458,2.13962697982788,..,..,..
"Korea, Rep.",KOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.86080586080586,13.3779264214047,14.7157190635452,16.3333333333333,16.6666666666667,19,19
"Korea, Rep.",KOR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,2287.28857421875,3692.16552734375,5330.80126953125,7013.49072265625,8407.7578125,8713.59375,..
"Korea, Rep.",KOR,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,4050.5,4615.7,6213,..,..,..,..
"Korea, Rep.",KOR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,15.70074,16.7402,16.96534538
"Korea, Rep.",KOR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.31,10.58,9.97,10.04,..,..,..
"Korea, Rep.",KOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,511980.010986328,548409.973144531,645520.01953125,683859.985351563,698460.021972656,..,..
"Korea, Rep.",KOR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.78999996185303,3.74000000953674,3.71000003814697,4.07000017166138,3.89000010490417,3.9300000667572,3.63000011444092
"Korea, Rep.",KOR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.90000009536743,2.30999994277954,2.55999994277954,2.4300000667572,3.44000005722046,3.9300000667572,3.77999997138977
"Korea, Rep.",KOR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.84000015258789,4.03999996185303,3.3199999332428,3.29999995231628,3.61999988555908,3.95000004768372,3.5699999332428
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.05999994277954,3.48000001907349,3.3199999332428,3.54999995231628,3.75,3.9300000667572,3.64000010490417
"Korea, Rep.",KOR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,10324.50824179,..,..,12473.407807643,..,..,..
"Korea, Rep.",KOR,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,..,..,100,..,..,..
"Korea, Rep.",KOR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,12.5,..,..,..,..
"Korea, Rep.",KOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.12519001960754,2.52290010452271,3.3157799243927,3.97819995880127,4.62702989578247,4.8144998550415,..
"Korea, Rep.",KOR,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,28.8611523943205,34.9759436896081,43.1962842220932,50.2028717178871,56.0965194488799,..,..
"Korea, Rep.",KOR,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,11.4475885803451,11.7723257973249,15.7219992755392,14.3011888528332,14.2012742703279,11.7898185940242,13.5554435024859
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,66.0951601081834,68.3248110236401,91.3995964951756,79.132494389092,75.757138965219,69.0340450909562,80.4923399518647
Kosovo,XKX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,99,99.8600006103516,100,..,..
Kosovo,XKX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..
Kosovo,XKX,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.230154373039585,0.361696015080989,0.439342772043643,..,..,..,..
Kosovo,XKX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..
Kosovo,XKX,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..
Kosovo,XKX,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..
Kosovo,XKX,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..
Kosovo,XKX,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..
Kosovo,XKX,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..
Kosovo,XKX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..,..
Kosovo,XKX,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1557.05882352941,2169.09566298116,2649.68913317715,..,..,..,..
Kosovo,XKX,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,..,..,..,..,..,..,..
Kosovo,XKX,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.66,2.609,2.426,1.751,1.546,1.529,..
Kosovo,XKX,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..
Kosovo,XKX,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..
Kosovo,XKX,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,6.109809895,6.109809895,..,..,..,..
Kosovo,XKX,Fixed telephone subscriptions,IT.MLT.MAIN,..,106300,106300,..,..,..,..
Kosovo,XKX,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..
Kosovo,XKX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,5048933039.08891,6295820481.52668,7547420630.10043,7144367590.23064,7912073583.22728
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,..,..,5344014317.91065,6295820481.52668,7899879086.43081,7716925356.12536,9412034299.23122
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,4.93992404687876,5.91627044351361,4.7568306194579,-5.34027530229791,10.7456116066371
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,2843.38002291455,3520.7664492744,4219.08069197588,3990.97027440455,4429.95814379497
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,3009.55933383867,3520.7664492744,4416.10835754636,4310.81118337317,5269.78390114389
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,4.10037155937542,7.37186722717121,5.23743315853207,-5.40663794378634,10.999527413316
Kosovo,XKX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Income share held by highest 10%,SI.DST.10TH.10,..,24.2,25.7,21.5,..,..,..
Kosovo,XKX,Income share held by highest 20%,SI.DST.05TH.20,..,39.7,41.5,36.1,..,..,..
Kosovo,XKX,Income share held by lowest 10%,SI.DST.FRST.10,..,3.3,3.2,4,..,..,..
Kosovo,XKX,Income share held by lowest 20%,SI.DST.FRST.20,..,8.2,7.8,9.5,..,..,..
Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Land area (sq. km),AG.LND.TOTL.K2,..,..,..,..,..,..,..
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,32.30209935,32.30209935,..,..,..,..
Kosovo,XKX,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,..,..,..,..,..,..,..
Kosovo,XKX,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..
Kosovo,XKX,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..
Kosovo,XKX,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..
Kosovo,XKX,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..
Kosovo,XKX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,..,..,..,..,..,..,..
Kosovo,XKX,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,..,..,..,..,..,..,..
Kosovo,XKX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..
Kosovo,XKX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..
Kosovo,XKX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..
Kosovo,XKX,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..
Kosovo,XKX,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,..,..,..,..,..,..
Kosovo,XKX,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,..,..,0,..,..,..,..
Kosovo,XKX,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-3.58212764518173,0.0679098853744036,0.803248961277754,-1.3649323381159,-0.457730006092952,0.0701311089258031,-0.229015994470004
Kosovo,XKX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,17.6,..,..,..
Kosovo,XKX,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,..,..,..,..,..,99.7,..
Kosovo,XKX,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..
Kosovo,XKX,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,..,7.16589546203613,8.47769927978516,..,..,..,..
Kosovo,XKX,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,1.42205572128296,1.00433170795441,..,..,..,..
Kosovo,XKX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..
Kosovo,XKX,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,..,..,0,..,..,..,..
Kosovo,XKX,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..
Kosovo,XKX,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..
Kosovo,XKX,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,18.8500003814697,22.3700008392334,19.6800003051758,..
Kosovo,XKX,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,46.5299987792969,30.4099998474121,32.9500007629395,..
Kosovo,XKX,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,33.6699981689453,24.5699996948242,25.8299999237061,..
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,41.4000015258789,..,32.8400001525879,25.0699996948242,25.4599990844727,..
Kosovo,XKX,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..
Kosovo,XKX,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..
Kosovo,XKX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..
Kosovo,XKX,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,9.4,9.4,5.9,..,..,..
Kosovo,XKX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..
Kosovo,XKX,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..
Kosovo,XKX,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,..,..,24.0270691026762,25.4969011754984,34.2888405813837,23.7841285606683,34.8204801197441
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,82.1774799739022,74.0204422546574,85.7534085053482,75.6080171280001,98.6384304855253
